어업별,품종별,어법별,행정구역별,판매형태별,항목,단위,2006.01 월,2006.02 월,2006.03 월,2006.04 월,2006.05 월,2006.06 월,2006.07 월,2006.08 월,2006.09 월,2006.10 월,2006.11 월,2006.12 월,2007.01 월,2007.02 월,2007.03 월,2007.04 월,2007.05 월,2007.06 월,2007.07 월,2007.08 월,2007.09 월,2007.10 월,2007.11 월,2007.12 월,2008.01 월,2008.02 월,2008.03 월,2008.04 월,2008.05 월,2008.06 월,2008.07 월,2008.08 월,2008.09 월,2008.10 월,2008.11 월,2008.12 월,2009.01 월,2009.02 월,2009.03 월,2009.04 월,2009.05 월,2009.06 월,2009.07 월,2009.08 월,2009.09 월,2009.10 월,2009.11 월,2009.12 월,2010.01 월,2010.02 월,2010.03 월,2010.04 월,2010.05 월,2010.06 월,2010.07 월,2010.08 월,2010.09 월,2010.10 월,2010.11 월,2010.12 월,2011.01 월,2011.02 월,2011.03 월,2011.04 월,2011.05 월,2011.06 월,2011.07 월,2011.08 월,2011.09 월,2011.10 월,2011.11 월,2011.12 월,2012.01 월,2012.02 월,2012.03 월,2012.04 월,2012.05 월,2012.06 월,2012.07 월,2012.08 월,2012.09 월,2012.10 월,2012.11 월,2012.12 월,2013.01 월,2013.02 월,2013.03 월,2013.04 월,2013.05 월,2013.06 월,2013.07 월,2013.08 월,2013.09 월,2013.10 월,2013.11 월,2013.12 월,2014.01 월,2014.02 월,2014.03 월,2014.04 월,2014.05 월,2014.06 월,2014.07 월,2014.08 월,2014.09 월,2014.10 월,2014.11 월,2014.12 월,2015.01 월,2015.02 월,2015.03 월,2015.04 월,2015.05 월,2015.06 월,2015.07 월,2015.08 월,2015.09 월,2015.10 월,2015.11 월,2015.12 월,2016.01 월,2016.02 월,2016.03 월,2016.04 월,2016.05 월,2016.06 월,2016.07 월,2016.08 월,2016.09 월,2016.10 월,2016.11 월,2016.12 월,2017.01 월,2017.02 월,2017.03 월,2017.04 월,2017.05 월,2017.06 월,2017.07 월,2017.08 월,2017.09 월,2017.10 월,2017.11 월,2017.12 월,2018.01 월,2018.02 월,2018.03 월,2018.04 월,2018.05 월,2018.06 월,2018.07 월,2018.08 월,2018.09 월,2018.10 월,2018.11 월,2018.12 월,2019.01 월,2019.02 월,2019.03 월,2019.04 월,2019.05 월,2019.06 월,2019.07 월,2019.08 월,2019.09 월,2019.10 월,2019.11 월,2019.12 월,2020.01 월,2020.02 월,2020.03 월,2020.04 월,2020.05 월,2020.06 월,2020.07 월,2020.08 월,2020.09 월,2020.10 월,2020.11 월,2020.12 월,2021.01 월,2021.02 월,2021.03 월,2021.04 월,2021.05 월,2021.06 월,2021.07 월,2021.08 월,2021.09 월,2021.10 월,2021.11 월,2021.12 월,2022.01 월,2022.02 월,2022.03 월,2022.04 월,2022.05 월,2022.06 월,2022.07 월,2022.08 월,2022.09 월,2022.10 월,2022.11 월,2022.12 월,2023.01 월,2023.02 월,2023.03 월,2023.04 월,2023.05 월,2023.06 월,2023.07 월,2023.08 월,2023.09 월,2023.10 월,2023.11 월,2023.12 월,2024.01 월,2024.02 월,2024.03 월,2024.04 월,2024.05 월
계,망둑어류,계,계,계,생산량:계,,276,18,27,82,41,23,69,238,236,294,428,349,209,89,102,40,49,149,32,49,134,309,331,168,35,31,45,20,5,8,167,45,70,115,246,122,211,33,28,67,184,11,10,27,112,158,163,54,25,7,25,18,7,14,20,15,105,184,177,91,11,1,14,20,5,16,9,50,63,198,170,271,443.7014,2.0953,13.41018,15.47464,7.6091,11.86253,15.84272,14.42784,98.54692,160.05348,274.24201,39.92804,16.9948,19.01877,43.78112,50.6055,8.62072,10.47982,25.45371,12.24202,59.03209,244.87004,410.0045,47.36669,18.67856,15.04638,60.59954,43.77788,4.13796,15.68728,7.9797,9.90433,47.04252,99.18716,139.34553,41.46046,14.39817,11.27303,16.83113,28.61694,14.25764,14.45696,6.79534,11.96112,55.04359,82.48017,90.77372,62.17985,8.86811,7.67573,15.54816,11.30137,2.5703,12.18377,11.08682,24.42429,102.67174,141.23297,118.8835,64.6275,8.77652,4.52721,15.06755,14.18718,3.74472,14.54456,18.68797,26.97185,71.97766,80.91409,101.33198,34.20291,5.90425,2.16416,9.561,11.5813,9.4057,40.0417,29.7399,16.3159,153.8837,122.3607,154.4048,58.3122,20.57027,1.80389,27.44524,19.60889,4.90024,43.0353,30.6362,29.1293,46.3276,100.4808,65.2715,24.6907,11.01464,11.39703,9.21575,2.174,10.7903,40.6998,24.4037,7.8659,57.2742,57.2324,74.601,26.6182,5.73811,1.21533,11.23921,11.97016,18.8834,30.4867,12.3241,8.5956,23.2781,77.631,45.7492,19.8202,0.97515,2.74153,7.0348,20.97856,2.27537,28.3207,45.4872,21.092,32.1223,74.7496,48.6251,16.5295,3.55634,2.7557,9.7498,8.6898,10.0559,51.2241,23.5882,9.7203,7.333,52.1547,38.6684,5.6478,3.8752,6.0603,9.8693,9.183,35.0193
계,매퉁이류,계,계,계,생산량:계,,2,1,2,1,1,1,1,0,2,1,2,3,3,2,3,12,3,17,79,4,2,7,211,6,6,2,6,4,9,2,3,3,5,10,37,15,10,11,26,13,16,30,9,18,37,28,33,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계,멸치,계,계,계,생산량:계,,26817,26898,23848,8512,9566,10551,34840,36447,26433,26271,14653,20510,24707,20713,16689,8153,10038,9492,23672,22124,17504,29920,12539,25559,29217,15552,25568,7265,5223,5796,32816,32019,29432,33397,21078,24169,22142,23622,24210,4879,5875,4653,14272,17790,29326,22635,16161,18163,34694,14211,10325,4551,8151,9592,32920,28334,31898,30097,25939,18924,23731,19596,28637,4495,9031,13037,26536,35582,29899,34817,44627,22742,27112.20594,21208.2408,13939.1984,3587.2344,11684.54234,9107.6047,23262.47486,14412.94438,19598.5343,29556.12184,22756.5145,25754.4834,21079.81114,14569.18739,14858.33049,5414.151,6377.28913,6244.75688,26875.33166,19934.57267,23927.13241,27577.02082,16603.93081,25640.37612,24545.85085,9320.335,13997.78446,6492.49266,7171.07522,9440.8601,27134.64597,23512.83074,28456.36232,31419.15609,18643.66086,21239.69498,28286.10654,14187.06396,21173.08161,4319.22025,6773.51033,7513.59856,18490.1196,22789.26957,26382.8115,30639.60562,18582.10773,12437.76443,16619.62278,4007.17518,8832.42484,3085.87385,7703.09851,7276.49451,19399.21901,23430.8784,13874.68123,14587.78375,9931.57879,12209.0992,20542.4514,7970.61522,13445.36264,4286.1396,8940.41652,6236.20096,30300.14593,28113.97965,37398.94067,16685.94854,14037.51991,22985.54415,20269.82225,6063.22426,7677.8844,3208.4242,7386.776,5132.8731,25028.5887,21318.5411,30417.8027,26090.4441,17542.8815,18546.9779,24551.35972,11536.11198,6793.02765,4762.84464,9445.88747,7225.4199,15706.4308,24943.1881,21556.3493,16974.3621,11684.4509,16497.9884,19771.35055,14328.61401,11238.40342,6285.2198,11807.9872,8512.6853,28367.9341,24235.8546,27623.4348,27904.0987,19783.6851,16889.1178,11654.98632,10683.84156,14687.22344,7217.64271,8065.10677,7110.4256,26917.3675,25292.6342,11373.025,11113.1294,3973.6811,5325.1157,13621.86744,13902.26287,14467.50699,5359.99721,6215.64877,3672.3829,7315.7892,17255.6383,15121.3143,15272.2327,9216.4472,10730.9054,18157.87545,15283.9716,14851.3631,4773.1846,7511.7309,6647.3203,13497.2889,13828.3508,16254.3489,19792.5403,10001.2216,7170.3548,20586.3265,5457.9314,11391.5836,4079.282,5058.5578
계,반지,계,계,계,생산량:계,,3,2,6,37,93,444,251,49,10,7,3,5,16,12,9,72,57,443,252,12,1,8,2,0,2,0,10,50,83,113,148,39,21,39,30,46,124,116,323,336,176,260,323,43,52,35,18,36,1022,1002,896,260,215,924,287,38,262,132,143,37,48,526,460,533,177,194,512,87,120,32,160,362,99.377,98.898,109.51,184.0761,195.14273,228.45715,186.3866,52.429,237.182,168.909,149.313,113.379,498.633,282.324,189.34479,372.15815,158.02388,253.95292,125.508,40.99684,56.27837,137.054,166.51032,153.30698,134.523,563.255,56.57492,277.44506,392.77725,440.73799,150.81784,39.53806,315.24641,179.19112,113.222,181.762,95.3,608.353,578.685,490.7806,393.79594,405.60684,228.5474,123.319,170.25606,53.6237,31.135,43.46,88.536,13.904,91.802,162.01659,159.61898,321.32622,132.31244,9.80567,7.41151,9.9403,6.585,3.692,585.938,410.419,609.99875,757.1263,244.88678,84.16252,225.67231,10.828,207.36348,61.444,30.164,13.335,118.53,140.394,40.495,55.2472,198.22,148.4931,229.8643,45.7802,63.0245,95.2854,45.343,2.8448,63.9621,30.33,43.316,50.4764,61.83169,155.8871,81.68,31.7265,128.5149,3.1909,0.825,4.0995,4.78,9.589,33.31,109.6051,111.7162,158.6664,93.63,5.915,12.6243,14.2798,0.821,1.392,66.9,13.914,29.381,55.12514,173.2618,86.6428,224.7868,35.6745,180.1483,58.794,70.1631,178.8793,64.5478,281.215,63.919,37.2278,106.25729,142.3886,67.1877,76.3447,104.324,145.5765,21.337,22.958,5.99,13.5755,72.877,152.4525,61.6541,183.8754,97.6947,12.9658,1.032,5.2244,1.6827,125.957,12.305,8.885,24.199,75.3748,92.9697
계,명태,계,계,계,생산량:계,,1,2,2,0,0,0,0,0,53,1,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.225,0.074,0.131,0.05,0.151,0.16,0.005,0.002,0.009,0.02,0.027,0.217,0.044,0.101,0.10075,0.013,0.026,0.228,0.003,0.033,0.019,0.004,0.207,0.074,0.023,0.22,0.656,0.549,0.437,0.303,0.022,0.005,0.001,0.006,0.014,0.263,0.96,0.694,0.683,0.431,0.035,0.008,0.009,0.002,0.002,0.014,0.013,0.096,0.417,1.166,2.053,0.028,0.054,1.223,0.85,0.016,0.02,0.016,0.024,0.027,0.036,0.171,0.108,0.099,0.019,0.041,0.061,0.037,0.06,0.045,0.21,0.118,0.06,0.20438,0.315,0.244,1.646,0.341,0.2177,0.085,0.4,0.817,0.442,4.1765,0.23311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04898,,,,,,,,,,,,,,,,,,,,,,0.0238,,
계,민어,계,계,계,생산량:계,,318,165,184,101,97,17,28,132,122,32,322,484,388,164,147,113,125,44,71,184,90,280,778,646,564,345,349,285,314,111,78,197,237,425,562,1121,844,354,306,221,212,85,152,169,583,316,701,827,497,288,241,184,152,102,598,297,152,207,649,546,709,305,311,236,196,130,307,597,195,225,328,419,318.9644,230.44823,327.47727,244.98317,169.94488,115.1359,171.10068,295.792,122.83844,388.7541,645.66738,641.64314,605.24548,327.70081,271.66436,167.11019,239.33126,116.67785,215.92853,361.66773,279.64144,1358.49614,1913.019,2061.297,1507.03584,806.95465,613.271,293.4632,277.39552,203.62383,382.01012,647.43101,421.2341,339.88861,376.57847,519.762,678.47741,485.34394,548.88952,332.15842,286.34957,217.32011,163.52701,568.57822,504.23134,308.30733,196.11204,282.57887,403.03571,269.97403,351.45994,325.31583,250.05723,123.66195,232.25701,465.87583,325.54782,460.27474,397.95399,462.8768,460.36541,262.58878,352.39548,150.44363,140.76487,86.56255,190.21531,400.68816,327.60564,108.50073,496.62867,549.79,338.96636,218.77587,210.7943,164.1158,108.8794,78.926,241.713,528.4111,244.1468,51.3836,226.8186,392.0426,367.70208,306.43494,270.96421,243.62875,166.83134,147.16615,165.8216,402.4066,316.4784,177.892,273.1444,572.3525,549.63202,300.65014,317.99361,299.04,248.5776,181.4087,225.0171,557.19,356.3149,191.8948,304.7914,588.5746,229.76294,432.94048,461.69173,258.75487,168.311,167.716,256.7385,481.3069,357.875,264.4916,416.3001,1328.4136,1427.3358,658.72393,821.96381,481.18255,412.28332,230.4296,252.5618,612.4042,424.6959,113.1772,459.048,430.9849,869.09886,705.5706,644.6075,536.1411,320.593,260.1893,369.7404,796.0412,638.7844,126.49,212.8137,453.813,644.7356,435.3007,449.6229,773.5111,234.0748
계,방어류,계,계,계,생산량:계,,490,1589,377,131,150,127,32,113,175,305,468,1116,842,236,494,408,144,75,75,122,119,648,508,2853,4501,174,81,134,245,549,92,160,520,1489,1113,3585,6068,1674,916,659,336,499,102,175,303,921,1259,1168,4679,1157,443,334,112,102,103,111,243,1224,4792,6168,3832,662,748,819,302,953,134,207,230,944,669,435,1086.2922,134.5114,46.49556,36.9838,524.76009,244.91586,203.8296,245.55661,490.89162,1513.86485,1324.59188,3168.71115,1102.23975,212.17116,315.24422,594.37225,290.7512,503.66262,90.64217,161.80768,313.44854,1110.42013,2860.62183,6069.9368,1318.67329,295.55181,479.64269,167.13121,274.16769,295.23708,226.2806,153.89481,611.37261,1090.15939,1517.79035,4728.2115,1339.69622,854.36056,1193.75354,451.76542,208.37634,187.52813,220.7137,187.23397,303.83427,902.68186,922.00705,2055.45211,443.13069,1272.00964,591.42299,233.85728,367.49526,426.18388,334.71779,421.81292,453.17877,1618.00185,1421.86039,7058.3825,3376.86766,1135.08071,625.40547,154.11064,403.01613,970.90562,521.25417,219.02192,896.60101,1774.01643,2945.9704,3460.84317,951.86516,598.63142,735.0655,393.7695,975.1483,1237.8556,694.1113,600.4173,758.3463,2349.8254,2692.1655,1446.8738,1054.95713,1552.25697,955.86256,650.0914,709.40332,622.31715,721.1455,536.1014,680.0527,1531.6018,2828.7068,4085.7989,2365.29076,1165.12399,1192.95904,230.8607,841.1664,730.2189,384.8517,383.9586,350.9535,1032.808,1865.4472,2507.168,1453.77144,817.65123,322.90316,349.26172,822.40857,1081.2274,764.8295,619.7804,612.1232,1600.6504,2968.8681,3632.6062,3606.36241,570.78218,1713.6293,859.09183,968.22734,946.8267,521.6778,573.2762,723.0941,2626.4313,2597.9061,5562.7588,2284.71538,2825.6367,2013.2127,461.1771,856.4092,544.5282,465.0297,972.4227,1421.1252,3554.9042,3850.5618,6122.4288,3253.4524,671.3992,1707.8963,1073.8576,1261.5855
계,밴댕이,계,계,계,생산량:계,,282,119,131,54,25,1,67,23,36,48,72,95,82,127,62,75,117,51,70,24,41,80,24,42,103,88,1400,951,170,133,5,50,388,633,462,510,1416,1469,1206,979,361,46,113,92,45,69,37,150,76,69,713,38,309,81,2,,27,2,15,455,298,83,124,346,239,427,134,11,0,,23,0,990.701,13.92,713.28,10.776,39.2274,24.1434,26.842,2.268,10.494,30.17992,152.596,21.456,133.068,91.086,56.796,144.7512,171.69854,19.3148,15.282,17.591,2.748,5.699,57.246,175.975,200.43974,113.964,465.652,233.29099,91.57668,46.84319,19.4192,15.60897,3.93111,20.56263,67.471,218.607,92.16418,455.33622,668.478,837.75956,222.44971,92.86593,62.17929,85.88161,36.43886,40.09057,96.89104,161.81201,862.04,283.166,189.11,94.52816,166.88047,53.59576,14.65044,48.016,56.46527,64.48078,131.01539,39.367,366.628,276.491,185.136,123.64327,94.67759,149.7343,39.5926,31.655,29.473,57.166,33.378,113.222,340.9736,122.04,53.414,74.0835,107.1841,232.2616,102.457,57.5119,27.1997,120.8851,496.0524,92.621,114.434,411.867,300.3269,351.9244,105.38554,284.401,151.1637,57.204,21.369,235.7059,67.3742,66.74,153.224,73.432,225.87811,168.21,95.871,90.3352,152.0915,36.4536,30.442,19.7804,21.19,110.1633,137.234,106.146,78.431,116.55452,151.6125,853.9302,76.28,71.5094,110.5242,616.5422,172.7587,336.719,111.944,181.609,66.0936,49.46176,109.67217,154.983,259.377,95.2909,127.5689,470.1335,54.905,139.516,246.56383,80.6458,101.7766,197.3766,39.849,39.3173,238.593,81.416,31.5264,51.0813,51.4246,2292.0431,3138.7143,306.73,344.422,79.9326,84.607
계,뱅어류,계,계,계,생산량:계,,,,,,135,1885,947,,,,,0,0,0,1,18,185,886,413,0,0,0,2,,2,0,0,0,64,266,185,12,34,1,0,3,0,1,32,35,30,,0,0,,,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계,병어류,계,계,계,생산량:계,,1080,637,658,738,2764,3560,720,414,505,900,982,915,678,416,358,396,1037,2075,607,486,704,746,1100,886,628,550,532,482,1387,1445,779,350,452,513,493,509,371,263,262,174,535,855,312,303,669,631,720,834,795,356,331,182,495,906,755,655,1003,960,1124,1309,631,237,384,335,636,1462,832,486,437,435,248,477,207.9122,188.957,82.207,95.6979,510.81493,871.647,458.87687,345.2592,451.19788,782.08778,572.01637,419.261,368.11426,138.94554,138.28807,185.92676,786.08643,1738.26925,430.64065,269.13467,281.33079,410.91223,387.11663,252.28085,262.57812,74.923,81.11296,108.23859,513.661,629.06603,395.32135,228.73339,248.94462,330.51958,285.99411,259.91634,195.33,198.53868,146.52203,105.49175,271.45735,673.45792,445.05862,243.70344,342.82877,228.21075,236.20989,226.89118,331.497,175.63966,131.98253,172.02464,741.04842,537.48607,411.35948,195.87338,254.32726,550.19744,517.46539,727.97956,514.9884,188.60148,361.66255,294.5841,826.30823,1017.72542,470.90773,196.38601,466.08916,479.1099,513.7503,578.51272,768.31577,343.1547,305.9515,422.2021,787.7553,1167.5955,578.5262,391.4303,383.7895,1233.2026,1168.3093,717.9807,727.68573,284.76867,359.799,430.79959,1039.09152,939.67724,801.7443,692.4365,505.2353,785.8843,1268.4154,842.7587,326.93047,180.62995,293.07688,434.5317,824.1265,1129.9,828.477,467.0039,555.7341,724.4637,1007.5297,864.9537,483.0221,300.18902,542.08768,599.8371,661.7937,705.0464,493.8567,526.4089,457.1834,1092.6013,1388.5111,943.6266,540.888,434.37209,542.12948,493.60886,740.91975,1097.8909,838.1753,471.4661,451.2006,721.7729,819.5662,598.8441,439.75806,344.1993,476.1197,375.2941,740.6215,932.5754,782.0139,675.3196,600.4813,993.4182,1093.4982,612.6584,490.4633,220.3428,346.5529,379.0047,530.7315
계,보구치,계,계,계,생산량:계,,34,20,58,47,24,23,1,8,14,38,35,36,61,64,86,114,56,8,12,15,33,26,29,43,72,49,79,92,48,25,27,52,48,29,39,96,63,55,70,81,48,17,64,55,45,36,73,75,112,73,113,73,56,71,50,56,48,48,64,82,100,55,56,53,54,102,102,101,107,58,136,83,87.052,43.8708,65.7202,75.0138,92.57359,173.70792,131.50005,117.20421,109.53111,77.66431,97.11568,80.7791,89.20851,69.2096,65.94005,121.83132,139.47645,102.03487,66.74942,51.68032,77.04643,140.57445,86.24312,179.5793,160.73397,92.08832,98.1651,66.39173,119.99028,161.54622,117.93955,50.53593,62.21149,204.68285,317.88927,343.62562,255.38263,275.4818,215.52755,128.23979,168.33965,189.47832,122.06793,46.32066,130.84573,264.24283,262.68531,246.97904,285.03975,149.30568,192.98691,202.1836,251.10317,123.39565,97.278,72.93817,86.21668,176.695,294.47727,398.47725,298.92489,242.23467,271.79062,189.64388,162.87083,135.75688,54.3529,37.91759,122.61122,166.83272,327.58201,360.91442,368.93386,227.06674,174.5724,169.5004,187.9189,255.4458,138.0926,85.7836,147.9531,228.1224,370.0409,386.7062,526.32187,183.23853,253.98101,266.42193,189.91505,322.0248,178.6264,64.0523,76.6277,258.9343,469.6921,681.616,404.65734,298.24408,267.08096,266.1469,257.3817,294.5989,212.4003,49.3996,95.3996,171.3688,393.3173,522.7059,365.62834,256.90427,379.64088,240.67632,227.4516,247.2274,94.0908,35.3423,102.3504,227.4356,360.5422,473.3458,626.18967,312.49034,448.42238,325.30184,275.71062,251.399,85.0157,56.5618,59.7283,259.9822,740.4487,643.6848,800.96532,534.1587,523.4288,373.747,476.7578,194.2194,80.9396,49.1045,70.7803,266.1993,467.3548,430.1737,732.7671,672.779,510.3262,528.5023,249.0438
계,보리멸,계,계,계,생산량:계,,0,0,0,1,12,108,22,12,4,4,2,0,1,1,2,1,5,72,87,35,2,2,6,1,0,0,2,4,5,30,29,8,3,22,12,16,19,0,2,5,9,41,24,24,8,91,8,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계,복어류,계,계,계,생산량:계,,1006,180,221,147,61,32,17,14,21,39,575,1055,1160,328,99,28,34,15,26,18,19,35,198,552,557,655,400,57,31,37,21,23,63,130,247,599,832,631,798,119,55,67,45,33,59,233,465,1031,813,638,625,93,62,41,66,128,65,61,279,323,736,715,608,246,119,46,63,66,62,227,335,574,777.41041,546.76946,502.5298,121.52884,82.60752,50.6438,26.1625,35.78274,56.51176,72.09993,358.97856,390.34221,743.03683,690.36958,355.23133,166.16384,174.69838,34.90537,13.29362,29.20807,36.43252,172.21681,786.1269,658.66202,1104.88141,323.49835,445.36177,325.41929,133.24526,45.06478,37.03149,83.56199,85.79435,232.55955,578.44779,606.70424,994.88616,726.46569,303.90077,160.68222,103.53202,57.10501,62.56886,154.37989,147.38789,290.15352,595.15253,604.08569,910.19514,445.3451,302.65836,178.20198,119.9957,69.13415,75.9052,189.95355,157.85878,452.77881,956.97341,909.11145,1210.24685,654.60012,536.30286,110.94262,85.6393,92.33431,117.2288,103.91702,138.74622,151.8819,246.39148,342.09997,614.20272,497.63114,249.8098,104.4678,128.2857,136.8431,121.1775,210.4564,239.7086,358.762,632.2002,681.9729,720.68238,706.56155,504.48168,146.87999,118.12672,228.5161,75.0358,156.6048,180.2989,190.3029,634.6074,758.717,562.19942,371.81008,156.80121,124.3442,185.3834,163.8142,78.0668,246.12,120.3926,207.9028,192.1676,227.1844,451.16627,326.65665,235.59,152.26896,243.7404,90.6563,147.2476,403.298,200.7338,281.4715,464.2744,718.5603,742.79616,464.20752,451.53844,195.20948,263.70356,214.0857,141.2254,313.1476,291.4639,234.028,685.1714,339.5779,899.42053,763.1388,549.2179,285.8508,299.5729,216.5484,159.1691,304.0089,257.14,293.8578,256.5656,596.138,1104.5029,786.8695,833.5679,309.8455,224.8449
계,조피볼락,계,계,계,생산량:계,,275,181,192,189,294,368,207,224,181,447,678,477,401,319,312,381,404,392,330,240,199,310,340,409,430,322,588,385,676,557,269,171,293,302,250,234,338,345,242,278,449,355,233,177,170,218,226,147,255,173,104,158,261,289,210,190,145,199,219,148,284,85,199,250,309,289,226,257,171,221,181,185,265.48688,125.68,168.50598,251.31573,489.57975,386.76372,220.96161,131.91741,241.85652,234.58225,192.17239,213.64752,301.56466,148.38237,169.78456,238.71243,293.77754,313.414,190.70451,174.56177,109.62617,154.17883,144.29607,172.37567,199.76562,89.30579,127.88233,212.8712,349.11775,255.57684,150.11343,166.43201,174.6702,210.24196,242.70039,183.37734,157.74689,143.53363,162.65338,214.32911,363.04729,311.64342,165.37952,141.91893,156.34442,198.36481,205.27465,178.9884,253.65317,132.86283,135.99959,248.00238,315.76487,274.58489,149.80034,104.06406,88.37215,117.38383,141.04766,158.99998,415.00809,123.83973,148.34336,200.29709,262.9653,275.30057,157.69919,83.16891,91.46542,107.87092,188.92376,124.09958,310.137,104.95807,171.1978,253.9034,267.2875,245.8406,138.371,93.0419,108.5695,159.0107,216.7077,189.8855,225.90143,95.37705,179.14984,264.87418,324.97983,261.39684,156.9853,99.3553,110.7236,143.7131,140.5656,133.4359,149.91749,70.15475,113.39472,168.10948,222.4483,199.6935,122.2772,70.5087,102.2303,99.8335,160.8668,163.6628,187.26419,67.21888,123.20746,175.26454,229.6825,163.2448,90.0663,62.4615,63.754,136.3205,111.8847,206.8406,172.79752,91.87014,167.66902,173.13642,267.61946,176.6625,100.9429,57.2563,49.7487,187.8434,161.8183,117.4768,160.03471,73.1845,108.6922,155.7165,303.022,136.0261,69.1105,60.5169,64.0839,77.175,91.2327,124.5653,132.7973,60.3207,71.3671,205.1196,295.6261
계,기타볼락류,계,계,계,생산량:계,,129,71,95,92,98,89,79,116,112,155,176,188,185,140,262,165,112,123,125,97,111,126,155,171,150,75,106,115,84,74,76,58,82,72,73,146,147,80,76,82,85,60,59,70,97,65,106,106,114,84,79,132,125,205,132,100,102,124,160,98,113,72,157,128,158,132,135,124,133,131,172,162,181.33579,84.40864,140.30472,153.87658,191.48326,134.51636,121.04056,58.04183,149.25097,130.072,158.07915,107.55069,105.95543,96.15257,104.96686,129.22525,161.63272,170.72328,88.21719,91.94389,158.44315,131.48229,208.77386,125.40108,132.75009,93.00815,134.36312,188.58224,195.10821,110.59645,125.26333,121.88685,127.45507,102.60994,174.33098,87.78484,137.88443,98.60631,141.20691,151.15746,250.68832,183.82581,70.62333,96.24228,200.77742,124.046,145.1742,171.20842,89.01975,61.58807,107.52835,103.98588,157.17993,170.04209,111.31085,125.49354,124.73368,83.7343,136.43335,145.36301,118.45611,83.40196,127.81088,118.74182,145.45467,159.4195,114.17881,81.71205,150.92685,74.58237,166.17492,125.13952,172.75502,121.27743,159.1928,166.1535,165.7519,183.7799,109.7368,70.1237,115.3036,114.3109,163.1984,207.9731,179.01508,125.74246,155.89607,211.9646,368.17203,152.368,145.5202,114.8994,90.504,89.1474,166.7874,228.2347,183.43928,115.70761,165.61584,184.92956,221.3607,285.5692,173.8411,119.8368,127.1343,112.6327,154.0896,217.3651,147.52172,106.01,172.94379,219.39593,219.3856,203.3466,112.3633,91.2583,80.3988,83.4177,133.2162,103.7691,156.28413,88.91835,145.01069,158.22356,232.88711,107.6587,119.636,134.6512,51.9384,87.5292,142.5813,110.0767,124.08913,104.47,185.5824,187.738,220.3821,179.408,146.3424,91.6136,95.5758,115.8161,109.2556,114.6094,124.1408,79.009,115.4208,149.3257,178.0229
