"어업별","품종별","어법별","행정구역별","판매형태별","항목","단위","2006.01 월","2006.02 월","2006.03 월","2006.04 월","2006.05 월","2006.06 월","2006.07 월","2006.08 월","2006.09 월","2006.10 월","2006.11 월","2006.12 월","2007.01 월","2007.02 월","2007.03 월","2007.04 월","2007.05 월","2007.06 월","2007.07 월","2007.08 월","2007.09 월","2007.10 월","2007.11 월","2007.12 월","2008.01 월","2008.02 월","2008.03 월","2008.04 월","2008.05 월","2008.06 월","2008.07 월","2008.08 월","2008.09 월","2008.10 월","2008.11 월","2008.12 월","2009.01 월","2009.02 월","2009.03 월","2009.04 월","2009.05 월","2009.06 월","2009.07 월","2009.08 월","2009.09 월","2009.10 월","2009.11 월","2009.12 월","2010.01 월","2010.02 월","2010.03 월","2010.04 월","2010.05 월","2010.06 월","2010.07 월","2010.08 월","2010.09 월","2010.10 월","2010.11 월","2010.12 월","2011.01 월","2011.02 월","2011.03 월","2011.04 월","2011.05 월","2011.06 월","2011.07 월","2011.08 월","2011.09 월","2011.10 월","2011.11 월","2011.12 월","2012.01 월","2012.02 월","2012.03 월","2012.04 월","2012.05 월","2012.06 월","2012.07 월","2012.08 월","2012.09 월","2012.10 월","2012.11 월","2012.12 월","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월",
"연근해어업","연근해어업","계","계","계","생산량:계","","108311","69266","69296","45604","59714","67750","71625","95152","117636","144538","120009","139914","114612","71578","69944","65705","59777","66570","71332","80521","87265","163949","147887","153159","116661","58855","82575","59614","64850","64897","89047","83041","120447","201145","174648","169110","109856","85279","79636","52100","69449","66640","56902","84913","154098","168791","142208","157094","113626","64212","48503","48854","61696","69750","83781","73818","116399","193084","134966","123847","106393","61758","73391","50876","63236","68462","61850","85278","128493","195334","163512","176906","141947.70704","74017.1503","67463.75643","45278.59553","64837.75131","52572.48031","60082.26551","45855.4227","94910.63686","170126.88574","124628.68117","149312.70591","106290.37473","51022.13332","54716.85432","48183.64432","55241.95672","52687.89978","66458.79238","69129.17951","108482.78198","137240.50331","128741.11427","166501.97907","110147.95271","46532.97288","58752.58139","52159.84845","54764.59678","53447.03715","64651.71165","78196.97419","111767.25066","138943.36324","131567.4281","157666.72417","113942.62998","60410.9715","82766.51232","59273.84665","47797.38214","65964.02798","59487.18672","83825.43149","107514.59918","121279.98006","115015.55725","141040.75945","107097.63064","44026.73501","47941.31818","47794.4579","52547.35416","55201.70647","53977.97811","76914.30982","81608.41719","101877.37052","116660.42267","121932.25654","91032.73256","43808.13755","53849.09669","41644.9579","52525.76647","60422.30822","76087.57364","93325.01883","117554.57404","79594.59436","97115.41952","119980.37746","101177.1712","47559.34516","54259.0943","46068.1666","51358.4315","54401.5862","80813.7261","79770.0312","136856.3015","129806.5566","127993.9385","101471.8041","123543.38193","52321.7537","48150.46391","46807.21338","55180.93874","57827.85389","65115.48936","79571.65944","77127.22166","91303.03089","87133.4687","127769.7328","86546.43553","59048.03377","53955.90926","46319.21904","61206.8018","63067.5082","78435.8633","68045.6822","93002.9139","111077.4795","107098.5895","106075.4675","72642.45998","53257.09587","64571.75555","57281.58577","60003.29593","58608.613","75282.2385","76292.7057","98737.7984","121605.1818","96959.0799","107633.3566","86988.34234","46043.3253","58536.45435","54108.5592","72592.11135","54636.1923","53911.7184","79075.698","80515.006","95149.4984","118281.3133","88856.1762","89629.72764","58665.4329","79174.0322","60823.4529","61204.5104","58249.3097","73978.8576","80699.2634","103168.3367","111514.2493","104496.7304","74351.2231","85267.8487","49974.3035","59595.3121","67376.5884","57822.5363",
"연근해어업","연근해어업","계","계","계","생산량:활어","","","","","","","","","","","","","","","","","","","","","","","","","","18774","15196","16307","18704","21115","18670","16020","18041","22591","21896","19935","21571","20663","14986","17981","19112","21403","20280","13180","18368","25223","19972","17912","18022","16023","14915","12940","19548","25466","19532","13590","14993","22133","21706","19923","18172","16688","12619","14257","19135","23140","16593","12570","14629","19164","19667","17332","17783","15518.48155","10467.20567","13023.54296","17743.61809","22549.81145","17645.61759","11660.23052","8563.79967","21654.34865","18787.13112","18199.19833","13445.60057","10344.98972","9278.31229","10118.06155","15563.96088","19184.74295","15480.11622","10415.57857","10307.06771","16325.09147","16471.8735","15583.5276","14413.99669","13479.14114","8369.28203","11037.43529","16506.74389","17252.97543","14098.79072","11046.35599","17508.36151","15901.48061","14773.85007","17319.47165","15150.78538","14395.80214","11835.68871","11505.24968","15835.61059","16923.74534","14929.85888","10535.85992","10289.23833","13735.05022","13439.55822","13539.19751","16809.13949","12960.712","10636.01685","11479.01382","14040.61835","17031.91973","17002.50636","11016.17294","11228.97233","9893.82322","12136.38001","12081.22945","12919.3159","14879.49603","8356.27082","11952.25061","17280.99715","16816.22956","14369.2045","9249.46282","11159.91492","13532.98301","12517.14752","13723.44548","13826.31988","17748.38379","16448.44928","13272.5377","19196.0944","20365.8943","17630.2343","14133.0065","11888.2793","20240.6703","18126.5315","20569.392","21876.6788","22394.04256","13971.51409","16507.52529","17602.9664","19387.46745","17659.48812","13306.1984","13709.793","14127.1404","14567.5901","15132.9561","20889.4253","17920.06018","10959.42626","14218.32923","18664.84504","19799.4608","16214.9954","13403.7969","11753.9736","15728.4133","14386.8683","15764.9859","19621.6024","15658.93789","13676.35676","17523.52447","21344.18929","19474.34355","17083.3555","11667.8798","10391.7098","13542.0908","14379.1962","16614.6275","17199.8899","17798.0757","9798.73114","13170.66212","19159.9533","18540.957","13667.3784","10995.9481","11478.7225","11019.4904","12728.2807","16632.1113","16729.3468","13872.43124","13195.4747","17874.5038","20600.4546","21484.948","14985.1243","11599.1366","11210.4608","17843.9092","16347.4744","16523.2173","14160.9703","13481.655","10763.6","13470.7063","20455.7164","22314.3464",
"연근해어업","연근해어업","계","계","계","생산량:선어","","","","","","","","","","","","","","","","","","","","","","","","","","88640","39044","62752","36403","37432","41803","70467","62816","90791","168978","147398","137945","85029","67670","59246","31425","46557","45065","42360","61782","119415","139592","115140","129378","92838","46635","33654","28309","35160","49556","69291","55969","83105","161391","110183","101248","83834","44099","56501","30050","38964","50410","48121","67736","100296","164389","136752","149837","119252.04249","58451.47563","52600.71347","26077.70244","41129.88086","34492.70572","47538.80799","35453.16003","65991.43621","137988.66862","98116.51884","128310.89134","90088.43576","38471.23303","43051.97953","31893.75372","35095.43362","36292.29956","54852.66881","55276.9048","83501.90114","111837.21981","104576.25367","142621.67038","89242.13307","33602.06185","45768.60537","33814.33456","36374.52435","38211.03543","51486.74066","58714.92223","86889.92505","114966.30617","107368.17245","134244.07579","92592.01924","43344.07565","65134.54764","41653.24926","29205.76558","50385.8387","47711.6418","68576.55996","79667.65046","99083.06264","91172.34714","117070.67196","88550.60164","30635.92016","35516.38218","33157.92591","34784.83993","37736.90961","42367.40451","62578.21449","68059.75897","81245.49951","96978.98937","102720.45164","71421.00053","33501.43973","40916.19808","23770.89925","35473.51107","45521.5806","64062.78802","71721.82602","92755.20925","58052.1564","76909.5279","100970.99658","79081.69541","29604.49488","40307.2746","26377.9642","30361.5542","34927.1409","61083.1096","63088.6829","109757.0152","103279.4711","103348.6865","76103.6503","97300.25937","34993.87261","30299.80562","28535.95198","35371.31029","38919.55177","44397.18096","58571.07644","58476.10726","72640.39479","66935.2596","101416.8335","65631.80835","45899.42351","36925.44903","26726.592","40789.076","45050.0778","59720.3344","51219.8516","72092.8026","92964.3842","86541.6156","80540.5141","54673.96609","36861.90211","45139.65208","35314.77648","39965.62238","40165.2755","59338.6857","60090.6609","70904.9256","98160.8586","74783.1694","86893.1227","65565.17164","34248.15616","42493.38223","34582.7929","53609.60235","39917.7749","40416.3313","56977.0585","57607.6546","72739.8057","96585.62","68283.2644","71421.8644","42659.4542","59582.2364","39550.3783","39055.3724","40525.2544","58188.918","61796.2336","71603.5255","85682.5209","80942.1351","55456.0858","66644.9587","36449.2235","44636.8068","45926.155","34926.6229",
"연근해어업","연근해어업","계","계","계","생산량:냉동","","","","","","","","","","","","","","","","","","","","","","","","","","9247","4615","3516","4507","6303","4424","2560","2184","7065","10271","7315","9594","4164","2623","2409","1563","1489","1295","1362","4763","9460","9227","9156","9694","4765","2662","1909","997","1070","662","900","2856","11161","9987","4860","4427","5871","5040","2633","1691","1132","1459","1159","2913","9033","11278","9428","9286","7177.183","5098.469","1839.5","1457.275","1158.059","434.157","883.227","1838.463","7264.852","13351.086","8312.964","7556.214","5856.94925","3272.588","1546.81324","725.92972","961.78015","915.484","1190.545","3545.207","8655.78937","8931.41","8581.333","9466.312","7426.6785","4561.629","1946.54073","1838.77","1137.097","1137.211","2118.615","1973.69045","8975.845","9203.207","6879.784","8271.863","6954.8086","5231.20714","6126.715","1784.9868","1667.87122","648.3304","1239.685","4959.6332","14111.8985","8757.3592","10304.0126","7160.948","5586.317","2754.798","945.92218","595.91364","730.5945","462.2905","594.40066","3107.123","3654.835","8495.491","7600.20385","6292.489","4732.236","1950.427","980.648","593.0615","236.02584","531.52312","2775.3228","10443.27789","11266.38178","9025.29044","6482.44614","5183.061","4347.092","1506.401","679.282","494.108","630.983","1844.211","5597.61","4793.069","6858.616","8400.554","4075.86","3491.475","3849.08","3356.367","1343.133","668.295","422.161","1248.814","7412.11","7290.79","4523.974","4095.046","5065.253","5463.474","2994.567","2189.184","2812.131","927.782","618.265","1802.435","5311.732","5071.857","5181.698","3726.227","4791.988","5913.351","2309.556","2718.837","1908.579","622.62","563.33","1359.982","4275.673","5810.335","14290.782","9065.127","5561.283","3540.344","3625.095","1996.438","2872.41","365.813","441.552","1051.039","2499.439","10619.917","11887.861","9681.412","5063.582","3843.565","4335.432","2810.504","1717.292","672.62","664.19","2738.931","4190.803","7692.569","13720.902","9484.254","7031.378","4734.167","5141.235","2761.48","1487.799","994.717","581.567",
"연근해어업","어류","계","계","계","생산량:계","","70114","51636","52938","28899","39108","42407","52701","64530","69721","80226","74265","88503","73264","49183","50093","43479","41027","44900","51251","59979","60800","90115","101330","96549","74694","39787","63837","39015","41803","41853","69066","66572","84852","118119","121670","116708","73889","66425","60025","31528","46566","39655","40626","62453","100831","84433","90983","98088","82456","45590","33970","28651","36358","45662","63518","56279","72174","107097","92697","71746","62742","44330","57591","33775","39817","47032","48262","68473","93037","121649","113047","112848","92272.63461","53141.60828","52756.59983","29143.25343","42640.18104","32381.7264","46644.06793","36327.78914","57780.18213","84732.87655","80739.80346","95826.23239","76236.65828","38051.99787","40926.10224","29509.98492","30851.28457","31380.4352","53553.36458","53294.8305","75281.23546","76198.05448","78865.13763","110373.32061","64085.01956","33893.02732","44225.18188","31992.1296","33152.48996","32597.16678","51564.23113","57920.58161","76094.62384","80890.14898","88289.31022","95966.70062","78744.30363","43550.71071","66905.02498","41184.36117","29776.42732","44512.53548","44698.45302","64060.65975","70110.18124","82917.12039","70197.32675","73953.16251","74058.68022","27213.82793","33172.2713","31501.56844","33809.08287","35060.47827","40173.65068","54698.65931","55499.91425","67721.39912","79921.96012","75480.04629","64350.80103","30992.43295","39127.00491","25543.05923","32751.98352","39527.31103","58758.40872","66675.26697","88312.03926","55205.27511","69487.52142","94658.84066","79102.21099","30360.33757","41072.7638","26242.3556","28544.5917","35406.3489","61666.541","64042.1142","106692.3793","97955.5311","102731.0516","75840.2093","93199.66238","34958.3423","31285.61009","29884.75509","36372.25566","38233.31376","39639.23846","57755.80934","56032.24086","72551.70539","70872.2001","106597.4201","64347.4785","44015.58056","35305.4596","27503.81984","41887.5774","41438.9333","60621.2805","52507.3695","66704.0366","85494.7331","84666.8434","80158.3979","50774.82622","37857.95066","46348.8881","35911.52525","40293.26421","36919.6653","57590.4486","59898.4161","66643.1231","88108.2706","72851.1288","85723.8159","67479.11877","34686.36272","42252.46034","31549.21377","49332.00333","33752.914","39085.5474","59246.4372","59690.7258","74782.3036","95613.816","71625.6768","75365.04349","45183.5409","60777.7111","40629.2125","36202.2216","36478.589","58134.9273","62612.7916","77112.9306","91060.0874","87416.29","58769.3526","70126.4504","37567.6029","44377.5429","45573.4766","32595.2749",
"연근해어업","어류","계","계","계","생산량:활어","","","","","","","","","","","","","","","","","","","","","","","","","","5014","2839","4234","5040","5982","5329","4543","6087","5237","5401","4607","4181","3453","3325","3929","4616","6099","4752","3673","4466","4421","4097","3834","3582","3849","2870","3168","5032","6882","4952","3532","3849","3840","4556","5376","4204","3553","2668","3533","5445","6217","5043","3993","4101","3618","4289","3971","4778","4038.75266","2402.26075","3266.82988","4277.69872","6190.54604","4743.51971","3817.23115","2674.3124","4028.73515","5169.27636","4299.48568","3539.51556","2548.41728","1797.32658","2613.88795","3362.63108","4483.77632","3992.31125","3060.53825","2719.61767","2565.01355","3410.72855","3617.06593","3215.55302","2743.76643","1929.68731","2519.06419","3499.59603","4349.41301","3632.1596","3116.73826","3035.61489","3250.09365","3960.25593","3818.8287","3481.83958","2491.7787","2094.32135","2488.38324","3277.38229","4960.85639","3523.60571","3028.4151","2995.22842","3087.86864","3813.14022","3084.19895","3215.19377","2667.8533","2234.43361","2325.71812","2916.22397","4376.16941","6196.5581","3385.25421","3154.83454","2596.38959","3640.97857","3176.20955","3206.79218","2786.4859","1843.29245","2508.77224","3121.5943","4157.69035","4003.33561","2853.16667","2949.89431","3890.72938","3366.5251","3650.09787","3155.76354","3320.85087","2199.9433","2529.486","3692.5562","5087.7678","6284.7701","3816.6029","4059.3974","4426.7053","5872.0866","5843.8084","4058.9469","3603.94773","2715.72152","3128.17529","4100.54506","5308.57142","5342.47349","3515.4207","4911.8458","4367.5289","5410.8261","5621.7318","5208.3796","2961.30146","2159.9409","2345.6644","3358.47174","5342.6052","4214.1948","3508.5121","4275.0625","4522.2589","4463.8283","4832.1371","4049.1912","2583.58699","2297.55877","3448.61357","4086.4308","4447.54913","6210.1878","3629.379","4113.6075","3864.8315","4529.189","4613.9944","4279.8244","3406.47072","2193.35944","2819.78719","4340.45","5395.01207","3881.7334","3399.1613","3438.0329","3223.3705","4873.8936","4560.5891","5241.176","3314.37194","3138.8298","3730.8522","4274.1289","4714.0449","3705.317","3160.4317","3311.3107","4127.052","4622.1821","5210.637","4036.6779","3031.2201","2302.5607","3396.1331","5247.9879","5335.6901",
"연근해어업","어류","계","계","계","생산량:선어","","","","","","","","","","","","","","","","","","","","","","","","","","62099","33865","57658","31235","31515","34165","62180","58408","76228","108603","112281","106355","67653","61185","53972","25497","39243","33959","35909","54637","91083","76343","81769","89441","75571","40862","29540","22768","28568","40242","59279","50663","66580","99008","85234","64733","54578","39018","51708","26788","32613","40733","43258","62265","83655","110556","101797","101553","84510.60495","48621.12153","47964.35695","23594.58871","35454.568","27219.46369","42156.48878","32302.68174","50324.51198","73381.29419","70282.44478","87120.78883","70262.90875","34057.58329","36934.80105","25437.20012","25501.1701","26559.15395","49337.49633","48582.68183","68998.50054","68894.53143","70202.6137","101787.06459","57440.10063","28851.37701","39971.89096","26712.27857","27808.75295","28069.16318","46486.05187","53513.53572","68065.45919","72891.65905","80301.14452","87660.93304","72379.11933","37660.41136","58665.22974","36140.69008","23197.04771","40442.56357","40541.18692","59835.58713","62399.3891","74492.66297","59878.9442","66936.73374","68282.11992","23666.39632","30197.43546","28002.75147","28707.09396","28488.70467","36482.30647","50979.92577","52171.52166","61207.28055","72964.85267","70078.72011","59758.66213","28463.1305","35680.66767","21829.58919","28380.36133","35038.8683","54254.32825","61854.35077","79588.7171","47195.40257","61642.93295","89297.85612","73824.81212","27145.57727","38021.8978","22056.9804","23085.1229","27611.8108","56192.1911","58889.6208","100500.558","89992.9795","93940.8002","69730.1564","87627.26465","31142.10678","27440.7608","25330.68103","30937.49624","31947.36827","34976.74876","52314.42054","50410.55596","64196.01029","60477.9483","96351.7105","59696.24404","40592.05966","31879.4982","23459.4171","36119.1272","35967.5475","53810.8774","46670.372","60150.9577","79278.5268","76151.4743","70851.8217","46612.49023","33585.82589","41325.85253","31383.69245","35458.31608","30005.7065","51732.4426","53791.6716","60397.4826","79400.5346","63960.5794","78375.1095","60729.72005","30690.14628","36833.77515","26953.25677","43638.16326","29046.0706","33817.7981","52289.3013","49284.5953","61796.637","86545.9209","62724.9418","67887.78555","39335.3341","55381.4419","35771.0636","30969.4147","30300.884","52547.3076","55763.3299","61372.9916","78015.3293","75406.506","50251.3797","62132.4683","32578.4902","39594.4338","39448.1747","26836.1018",
"연근해어업","어류","계","계","계","생산량:냉동","","","","","","","","","","","","","","","","","","","","","","","","","","7581","3083","1945","2740","4306","2359","2343","2077","3387","4115","4782","6172","2783","1915","2124","1415","1224","944","1044","3350","5327","3993","5380","5065","3036","1858","1262","851","908","468","707","1767","1754","3533","2087","2809","4611","2644","2350","1542","987","1256","1011","2107","5764","6804","7279","6517","3723.277","2118.226","1525.413","1270.966","995.067","418.743","670.348","1350.795","3426.935","6182.306","6157.873","5165.928","3425.33225","2197.088","1377.41324","710.15372","866.33815","828.97","1155.33","1992.531","3717.72137","3892.7945","5045.458","5370.703","3901.1525","3111.963","1734.22673","1780.255","994.324","895.844","1961.441","1371.431","4779.071","4038.234","4169.337","4823.928","3873.4056","3795.978","5751.412","1766.2888","1618.52322","546.3662","1128.851","1229.8442","4622.9235","4611.3172","7234.1836","3801.235","3108.707","1312.998","649.11772","582.593","725.8195","375.2155","306.09","563.899","732.003","2873.14","3780.8979","2194.534","1805.653","686.01","937.565","591.87574","213.93184","485.10712","1650.9138","1871.02189","4832.59278","4643.34744","4194.4906","2205.221","1956.548","1014.817","521.38","492.819","371.701","1509.768","1657.747","1093.096","1765.116","2090.465","2946.443","2051.106","1968.45","1100.514","716.674","453.529","126.188","943.472","1147.069","529.543","1254.156","2944.869","4772.52","5037.33","1689.933","1263.58","1080.297","685.931","425.845","1257.191","3301.891","1561.935","2030.82","1752.378","3683.232","5257.385","1578.749","1974.566","1574.422","441.402","387.399","703.771","2228.627","1993.137","2380.809","4178.547","4276.555","3068.882","3342.928","1802.857","2598.898","255.507","298.828","825.11","1868.588","3519.103","7182.76","8111.773","4507.306","3659.559","4162.886","2709.377","1665.417","584.02","518.762","2472.388","2427.188","3538.151","11612.887","8422.576","6799.147","4481.295","4962.762","2686.552","1386.976","877.314","423.483",
"연근해어업","갑각류","계","계","계","생산량:계","","3975","4956","4533","5697","7816","8606","4924","2215","8067","8713","8030","6183","5744","4394","4594","6439","7060","8092","4253","3113","10245","14286","10144","6933","4923","3720","6734","7931","8125","8832","5937","3836","11831","10896","8537","6329","4056","4267","4955","6871","8534","10390","4282","5535","18774","16158","9907","6397","4815","3728","4246","7885","10438","10284","8207","5179","15112","19806","11869","6630","4931","3439","4625","7657","8579","8866","3583","4364","15306","21595","11914","6864","4645.41548","4082.19753","4665.3811","6915.30549","10573.29502","9635.9803","2821.39395","1873.51603","18012.78413","22648.22313","11364.72648","7995.44993","4692.08539","4671.79993","5729.40114","9046.06068","12797.35819","9170.35074","3047.33553","3287.68185","14383.38042","18532.69309","12914.15937","7265.13481","5585.87153","4473.22133","6391.88398","10218.04108","11294.37275","9716.42148","4081.50129","4972.90165","15636.50445","15554.47009","9186.29262","5160.47715","5524.224","4066.24246","5255.73074","7829.85382","8364.87077","10426.19957","4030.06076","2367.13844","12454.44167","11975.74558","9391.85311","8315.34893","4536.16335","4898.64357","5623.03427","6360.36335","7271.41537","8678.97869","3564.43295","2271.33344","11940.30336","11742.94829","9405.80373","7318.91583","3807.93966","3348.12901","5438.29025","6125.46879","8742.0822","10324.75391","4305.83608","2491.68897","11035.0876","7979.83052","7973.96318","4415.22349","3528.82873","2811.21487","2996.7581","6279.3352","9369.4053","7411.5455","3705.6509","3584.0586","10267.6335","10766.4939","9102.5087","4682.6995","3860.60672","2179.8492","3037.11738","4655.24425","5878.79412","6334.79464","4342.3671","3679.417","8565.6565","9925.7225","6909.8063","4970.7614","2972.06291","2426.79234","3049.97526","4214.61771","6048.3816","7160.1966","3311.9552","3230.1796","12337.9576","12629.8891","8227.1318","6147.009","3505.51388","2482.01118","3706.03396","5240.88682","6810.8439","8817.3133","4082.0539","3339.338","11117.5015","12657.9078","11995.9065","8733.0169","4578.24302","2767.32973","5971.03351","9325.0588","11597.32336","10379.3412","3537.4604","3847.6162","9994.4192","9977.4548","11074.6325","5004.4629","3509.90165","3687.1825","5462.3928","5856.7336","9489.0492","9721.1803","3244.7846","4598.8211","15227.193","13034.9859","8660.711","6748.4306","4709.9941","4461.5534","5937.1543","9323.1862","11771.8292",
"연근해어업","갑각류","계","계","계","생산량:활어","","","","","","","","","","","","","","","","","","","","","","","","","","1391","1098","1092","1999","3003","2033","622","1585","5883","3998","2776","1417","967","864","939","2061","2848","2180","473","3677","9988","6298","2940","1367","886","687","965","3019","5178","2579","503","3512","8288","7767","3522","1261","879","1727","1078","4947","3639","1573","607","2945","5492","6275","3675","1171","918.24122","757.543","675.37949","4723.46821","6485.54207","3927.77477","576.29334","1143.37842","9734.48889","5820.67411","5550.56415","1023.97093","812.00654","2558.24695","841.66503","3124.98384","4941.119","2086.43831","461.5224","1911.43176","7923.98831","6154.25976","3992.86278","1391.08817","1058.59388","814.29441","1177.73765","3467.57534","3636.85596","1727.90889","481.57277","3335.76017","6614.55279","4321.20172","2593.95791","1418.07292","1054.39551","672.4635","821.29568","2871.70557","3366.57295","1734.21138","408.71962","1508.07057","4526.52617","3148.67415","2553.31402","1590.50914","1030.21395","872.92799","1115.04325","1792.02191","2534.63398","1247.51076","384.99556","1177.361","3112.52878","3399.76818","2341.19632","1316.80029","2741.56864","781.12659","1058.0058","4812.95216","3119.73308","1540.48084","411.20113","1329.12375","3295.15504","2880.27238","2099.22735","1393.12494","2569.75011","746.07806","1008.5809","2396.5555","2723.7731","1249.8383","402.4408","1203.1797","3161.0342","3261.7761","2594.9826","1918.9195","1717.10173","834.90632","1105.38203","1973.01111","2264.0348","1250.70554","294.5563","2337.2327","3528.6178","2995.259","1838.3646","1823.3235","1004.97089","899.33625","1037.32768","1506.43601","2572.6319","1371.8101","436.7733","1972.3045","5092.6522","3455.827","1712.7285","1465.7307","988.60803","850.68621","899.71005","1881.3093","3555.4627","1290.9722","266.2249","1793.1226","4032.9882","4531.6604","3288.712","2205.983","1268.10341","637.64972","822.73003","2283.82903","3630.36093","1853.3117","284.3027","2152.4964","3977.1405","3001.6548","3292.3605","1244.561","1124.19194","801.549","1863.8222","2394.4405","3041.0007","1758.3634","258.0422","2736.8351","7139.7481","6121.115","4189.6431","2119.3121","1022.5795","933.1719","1192.7274","3371.4618","4746.9178",
"연근해어업","갑각류","계","계","계","생산량:선어","","","","","","","","","","","","","","","","","","","","","","","","","","3429","2546","4127","4198","3253","4794","5134","2222","5904","6862","5683","4867","2989","3352","3945","4699","5489","7982","3575","1755","8692","9793","6862","4948","3853","2990","3230","4750","5153","7585","7583","1576","6767","11938","8339","5306","4040","1666","3480","2584","4828","7131","2898","1391","9779","15274","8205","5626","3726.02226","3261.20653","3926.08261","2064.22228","3956.71195","5708.13553","2121.06061","716.78961","8272.48724","16786.66502","5786.46233","6968.428","3832.70585","2075.58598","4856.85511","5918.90284","7780.14419","7074.72343","2585.71813","1375.09909","6402.44611","12353.65683","8837.56159","5790.76164","4507.97065","3644.17692","5191.84233","6720.81374","7539.09279","7766.40359","3536.45752","1635.02603","8979.87366","11162.43437","6588.16971","3723.27323","4468.80749","3387.18296","4433.89006","4957.58725","4995.86982","8602.79799","3611.50214","858.94787","7916.6465","8818.03943","6837.50509","6724.01179","3505.8904","4025.71558","4506.29356","4567.83544","4736.60239","7360.48593","3179.43739","1093.63044","8813.21958","8320.46511","7063.40141","6001.98454","1066.15302","2567.00242","4352.64445","1312.31563","5622.12512","8783.62707","3894.63495","1112.74222","7724.56756","5081.85614","5856.28683","3020.83755","948.67162","2063.64481","1868.5362","3881.7587","6397.7692","5881.6072","3079.8691","2292.7629","6983.2893","7172.6798","6320.4121","2636.039","2041.73699","1288.97388","1822.97735","2518.48014","3330.46532","4881.8741","4004.0558","1146.2523","4775.7077","6686.2465","4929.4997","3003.9579","1881.00602","1445.67609","1929.08058","2585.2697","3287.8177","5519.8415","2631.1999","1209.4401","7160.3924","8909.9751","6311.5603","4525.2783","2463.09085","1610.75497","2681.44391","3180.64452","3095.2092","7059.2571","3399.734","1421.9504","7046.4563","7987.2524","8400.7545","6394.6959","3121.21561","2065.30901","5062.16848","6937.37277","7852.17643","8317.3295","3149.7477","1663.8898","5999.6247","6862.864","7576.35","3660.3419","2321.45471","2832.8575","3551.5786","3376.9631","6311.2585","7714.0869","2890.6974","1848.358","8038.6719","6676.8299","4264.2899","4427.0685","3534.7896","3468.4115","4653.6809","5840.9694","6875.9784",
"연근해어업","갑각류","계","계","계","생산량:냉동","","","","","","","","","","","","","","","","","","","","","","","","","","103","76","1515","1734","1869","2005","181","29","44","36","78","45","100","51","71","111","197","228","234","103","94","67","105","82","76","51","51","116","107","120","121","91","57","101","8","63","12","46","67","126","112","162","78","28","35","46","34","67","1.152","63.448","63.919","127.615","131.041",".07","124.04","13.348","5.808","40.884","27.7","3.051","47.373","37.967","30.881","2.174","76.095","9.189",".095","1.151","56.946","24.7765","83.735","83.285","19.307","14.75","22.304","29.652","118.424","222.109","63.471","2.11545","42.078","70.834","4.165","19.131","1.021","6.596",".545",".561","2.428","89.1902","9.839",".12","11.269","9.032","1.034",".828",".059","","1.69746",".506",".179","70.982","",".342","14.555","22.715","1.206",".131",".218","","27.64",".201",".224",".646","","49.823","15.365","17.702","18.449","1.261","10.407","1.492","119.641","1.021","247.863","280.1","223.341","88.116","123.31","332.038","187.114","127.741","101.768","55.969","108.758","163.753","284.294","202.215","43.755","195.932","261.331","244.217","141.942","143.48","86.086","81.78","83.567","122.912","187.932","268.545","243.982","48.435","84.913","264.087","202.843","156","53.815","20.57","124.88","178.933","160.172","467.084","416.095","124.265","38.057","138.995","306.44","132.338","188.924","64.371","86.135","103.857","114.786","208.7","103.41","31.23","17.654","112.936","205.922","99.56","64.255","52.776","46.992","85.33","136.79","248.73","96.045","13.628","48.773","237.041","206.778","202.05","152.625","59.97","90.746","110.755","148.933",
